gid;id_com;code_arm;coddep;ident;id_cad;adresse;pos_rese;marque;etat_foy;type_amp;plamp;boite_cl;cable_de_t;type_app;code_sup;type_sup;etat_sup;commun_edf;hauteur;crosse;etat_cro;commenta;source;dat_source;id_cad_2;boitier_cl;class_lum;cod_dep;cos_p;id_cad_1;idnum;inten;malt_cand;mode;prise_ilum;puis;tens;vasque;color_coff;date_valid;modified_b;lon;lat
25308;840087;074;;002;002a07420171017162033;;;SCHREDER;Vétuste;BF;80;;;;;;;/;0,0;0,0;;PH7;;;002a07420171017162033;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);Z2;NON;0;0;Sale;#9E89E2;;;844531,8283800969;6340384,090962973
25309;840087;075;;002;002a07520171017110239;;;SCHREDER;Moyen;IM;100;;;;;;;/;0,0;0,0;moyen;PH2;;;002a07520171017110239;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);DZ 15;NON;0;0;Absente;#12A07C;;;844680,8140808481;6340478,743943038
25310;840087;082;;002;002a08220171017111746;;;PH101-1;Moyen;SHP;100;;;;;;;/;0,0;0,0;/;;;;002a08220171017111746;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Correct;#99B349;;;844234,4525978717;6340461,156184501
25311;840087;083;;002;002a08320171017164907;;;DISANO;Correct;SHP;100;;;;;;;/;0,0;0,0;/;;;;002a08320171017164907;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);CLIMA;NON;0;0;Correct;#A8CB7D;;;844782,8355774877;6339895,556418412
25312;840087;X23;;037;037020180208121916;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;PARKING SALLE DES FETES;b;;0,0;037020180208121916;0;0,2;S;BTX;/;0;6;Correct;#68E96A;;;844003,2899997311;6338964,820669717
25313;840087;085;;002;002a08520171019113040;;;BOULE;Vétuste;BF;125;;;;;;;/;0,0;0,0;/;;;;002a08520171019113040;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);OPALE;NON;0;0;Correct;#EDBBF9;;;844949,642745218;6339956,869644014
25314;840087;087;;002;002a08720171030112510;;;ECLATEC;Correct;LED;20;;;;;;;/;0,0;0,0;Sans objet;;;;002a08720171030112510;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);PIXEL;NON;0;0;Correct;#DBB2F8;;;846246,789156775;6338883,760492252
25315;840087;088;;002;002a08820171030111619;;;BOULE;Vétuste;SHP;100;;;;;;;/;0,0;0,0;Sans objet;;;;002a08820171030111619;Oui (S) Fusible;;a;0,0;;0;0,0;Non;CLAIR;NON;0;0;Correct;#5E5730;;;846137,7196068745;6338825,05254718
25316;840087;099;;002;002a09920170719120205;;;BOULE;Vétuste;BF;125;;;;;;;/;0,0;0,0;;;;;002a09920170719120205;Non;;a;0,0;;0;0,0;Oui (Tresse);OPALE;NON;0;0;Correct;#FDB2CC;;;843610,9559991889;6339471,384299433
25317;840087;105;;002;002a10520170719114302;;;SCHREDER;Moyen;SHP;150;;;;;;;NON;0,0;0,0;;;;;002a10520170719114302;Oui (A) Fusible;A;a;0,0;;0;0,0;;Z2;NON;0;0;Correct;#D00551;;;845939,65338178;6337648,27449375
25318;840087;106;;002;002a10620170817160749;;;ECLATEC;Correct;LED;40;;;;;;;/;0,0;0,0;correct;;;;002a10620170817160749;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);PIXEL;NON;0;0;Correct;#B5B372;;;843752,115140256;6340464,251682919
25319;840087;107;;002;002a10720170817105327;;;THORN;Moyen;BF;125;;;;;;;NON;0,0;0,0;correct;;;;002a10720170817105327;Oui (A) Fusible;;a;0,0;;0;0,0;/;PILOTE;NON;0;0;Sale;#48A2BA;;;843926,907522416;6339884,5520102475
25320;840087;113;;002;002a11320170719141924;;;VIEUX LUMINAIRE;Vétuste;BF;125;;;;;;;NON;0,0;0,0;;;;;002a11320170719141924;Oui (S) Fusible;A;a;0,0;;0;0,0;;;NON;0;0;Absente;#BA9289;;;845650,6849147798;6338192,719959837
25321;840087;116;;002;002a11620170925121344;;;LANTERNE DE STYLE (SR);Moyen;FC;20;;;;;;;/;0,0;0,0;correct;PH100-4-5-6;;;002a11620170925121344;Non (S) Fusible;;a;0,39;;0;0,246;Oui (Tresse);;NON;0;232;Correct;#397C1B;;;845715,4353076904;6339531,172406683
25322;840087;042;;037;03704220170704195637;;;LANTERNE DE STYLE (AR);;SHP;150;;;;;;;;0,0;0,0;;;;;03704220170704195637;;;;0,0;;0;0,0;;;;0;0;Sale;#204F6B;;;845012,1123959532;6338654,403564262
25323;840087;118;;002;002a11820170926100504;;;INDAL;Correct;SHP;150;;;;;;;OUI;0,0;0,0;correct;;;;002a11820170926100504;Oui (A) Fusible;;a;0,0;;0;0,0;/;IVA;NON;0;0;Sale;#4DDD8C;;;845718,0233957975;6339806,920158519
25324;840087;124;;002;002a12420171019123447;;;ECLATEC;Correct;IM;150;;;;;;;/;0,0;0,0;correct;;;;002a12420171019123447;Non (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#7EE066;;;844751,2668532113;6339782,594365274
25325;840087;150;;002;002a15020171023104604;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;002a15020171023104604;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#0F8E88;;;844651,8714831859;6339859,767702816
25326;840087;151;;002;002a15120171024102940;;;DISANO;Correct;SHP;100;;;;;;;/;0,0;0,0;/;Trappe Cassée;;;002a15120171024102940;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);CLIMA;NON;0;0;Correct;#FD0E19;;;844446,795291781;6339730,179614369
25327;840087;152;;002;002a15220171017143954;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;002a15220171017143954;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#7D0FAA;;;844652,1552889335;6340354,910206008
25328;840087;157;;002;002a15720170920113813;;;BOULE;Vétuste;BF;125;;;;;;;/;0,0;0,0;/;;;;002a15720170920113813;Non (S) Fusible;;a;0,0;;0;0,0;Oui (V/J);OPALE;NON;0;0;Correct;#8B653F;;;845210,0446191146;6339938,139227349
25329;840087;159;;002;002a15920170823153834;;;VOIR PH 105-012;Moyen;BF;125;;;;;;;/;0,0;0,0;/;Lampe éteinte;;;002a15920170823153834;Non (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Correct;#24497D;;;843948,7404309383;6340613,696645111
25330;840087;013;;037;037a01320170831161352;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;037a01320170831161352;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#28347E;;;843938,8038170896;6339187,040704543
25331;840087;168;;002;002a16820171017143127;;;BOULE;Vétuste;BF;80;;;;;;;/;0,0;0,0;;ETEINTE;;;002a16820171017143127;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);OPALE;NON;0;0;Cassé;#FD245C;;;844500,0944923311;6340683,4124732055
25332;840087;203;;002;002a20320170831144311;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;002a20320170831144311;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#C9C295;;;844183,0479578833;6339586,283945478
25333;840087;204;;002;002a20420170920102222;;;INDAL;Correct;IM;100;;;;;;;OUI;0,0;0,0;correct;;;;002a20420170920102222;Oui (A) Fusible;;a;0,0;;0;0,0;/;IVA;NON;0;0;Correct;#F88BD0;;;845137,1948473358;6340015,26707479
25334;840087;039;;037;037a03920170823105019;;;THORN;Correct;SHP;100;;;;;;;/;0,0;0,0;/;;;;037a03920170823105019;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);RIVIERA;NON;0;0;Correct;#F459AC;;;843813,1226461239;6341230,551339581
25335;840087;210;;002;002a21020171017144048;;;PROJECTEUR PH101-2-3;Correct;LED;40;;;;;;;/;0,0;0,0;correct;;;;002a21020171017144048;Oui (A) Fusible;;a;0,0;;0;0,0;Non;;NON;0;0;Correct;#D8C1B8;;;844623,9809507173;6340356,394967102
25336;840087;225;;002;002a22520170718125734;;;BOULE;Vétuste;SHP;100;;;;;;;/;0,0;0,0;;;;;002a22520170718125734;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);CLAIR;NON;0;0;Correct;#E027F5;;;843427,1516275674;6339779,09115789
25337;840087;098;;037;037a09820170718113832;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;;;;;037a09820170718113832;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#249517;;;843358,3555574856;6339701,112914419
25338;840087;230;;002;002a23020170926154643;;;INDAL;Correct;SHP;150;;;;;;;OUI;0,0;0,0;correct;;;;002a23020170926154643;Oui (A) Fusible;;a;0,0;;0;0,0;/;IVA;NON;0;0;Absente;#78A2D7;;;845863,6901800535;6341935,445433886
25339;840087;250;;002;002a25020170830153727;;;ECLATEC;Correct;IM;100;;;;;;;OUI;0,0;0,0;correct;;;;002a25020170830153727;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#376B16;;;844066,985019072;6340024,255138074
25340;840087;253;;002;002a25320170926122756;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;002a25320170926122756;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#F8A1D2;;;845930,480848115;6340612,253358573
25341;840087;257;;002;002a25720170822125914;;;INDAL;Moyen;SHP;100;;;;;;;/;0,0;0,0;/;;;;002a25720170822125914;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);IVA;NON;0;0;Absente;#B1B3E5;;;843891,8599713803;6340829,990948488
25342;840087;301;;002;002a30120170817124626;;;SCHREDER;Moyen;SHP;100;;;;;;;/;0,0;0,0;/;PH 93-94-95;;;002a30120170817124626;Oui (S) Fusible;;a;0,74;;0;0,721;Oui (V/J);SINTRA;NON;0;233;Sale;#A6E68C;;;843704,389532453;6340195,066977146
25343;840087;303;;002;002a30320170817152643;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;002a30320170817152643;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (V/J);BTX;NON;0;0;Correct;#D9C6F1;;;843495,6762793171;6340144,892351765
25344;840087;XX1;;002;002aXX120170719102650;;;SCHREDER;Correct;LED;48;;;;;;;/;0,0;0,0;;;;;002aXX120170719102650;Oui (A) Fusible;;a;0,0;;0;0,0;/;AMPERA;NON;0;0;Correct;#D5DCAE;;;843385,8672948501;6340007,678552808
25345;840087;XX2;;002;002aXX220170831111839;;;THORN;Correct;SHP;100;;;;;;;/;0,0;0,0;/;;;;002aXX220170831111839;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (V/J);RIVIERA;NON;0;0;Correct;#30DF3F;;;843869,9037114128;6340315,703704486
25346;840087;XX3;;002;002aXX320170926163010;;;SCHREDER;Moyen;SHP;100;;;;;;;/;0,0;0,0;/;PH101-28;;;002aXX320170926163010;Oui (S) Fusible;;a;0,91;;0;0,534;Oui (Tresse);SINTRA;NON;0;228;Correct;#C8F6CB;;;845952,7357737952;6340411,006034597
25347;840087;039;;002;002b03920170822165033;;;SCHREDER;Moyen;SHP;150;;;;;;;/;0,0;0,0;/;;;;002b03920170822165033;Non (S) Fusible;;b;0,0;;0;0,0;Non;SINTRA;NON;0;0;Correct;#F459AC;;;843900,80172689;6341228,53703184
25348;840087;107;;037;037a10720170817115307;;;VOIR PH 86;Moyen;SHP;70;;;;;;;/;0,0;0,0;correct;;;;037a10720170817115307;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Sale;#48A2BA;;;844003,9213863525;6339694,433747217
25349;840087;064;;002;002b06420171113123612;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;PH100-1;;;002b06420171113123612;Oui (S) Fusible;;b;0,87;;0;0,578;Oui (Tresse);BTX;NON;0;231;Correct;#3E52BF;;;846265,0477867973;6338743,347034752
25350;840087;069;;002;002b06920171113143304;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;002b06920171113143304;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#66ADC8;;;847085,6832009774;6338478,505671476
25351;840087;074;;002;002b07420171017171012;;;SCHREDER;Moyen;SHP;150;;;;;;;/;0,0;0,0;moyen;PH10;;;002b07420171017171012;Oui (A) Fusible;;b;0,0;;0;0,0;Non;Z2;NON;0;0;Correct;#9E89E2;;;844522,1151787823;6340393,7724112095
25352;840087;078;;002;002b07820171030170103;;;DISANO;Correct;LED;32;;;;;;;/;0,0;0,0;Sans objet;;;;002b07820171030170103;Oui (S) Fusible;;b;0,0;;0;0,0;Non;PH100-12;NON;0;0;Correct;#E3EACC;;;845572,9949456982;6338745,916310593
25353;840087;098;;002;002b09820170719114543;;;BOULE;VETUSTE;BF;125;;;;;;;/;0,0;0,0;;;;;002b09820170719114543;NON (S);;b;0,0;;0;0,0;NON;OPALE;NON;0;0;Correct;#249517;;;843614,1560786995;6339507,100921486
25354;840087;100;;002;002b10020170719112524;;;BOULE;Vétuste;FC;70;;;;;;;/;0,0;0,0;;;;;002b10020170719112524;Non;;b;0,0;;0;0,0;Non;OPALE;NON;0;0;Cassé;#8ABBDB;;;843728,3558432859;6339529,86543196
25355;840087;158;;002;002b15820171026150127;;;;Vétuste;SHP;100;;;;;;;/;0,0;0,0;correct;BOULE OPALE;;;002b15820171026150127;Oui (S) Fusible;;b;0,0;;0;0,0;/;;NON;0;0;Correct;#AA0A73;;;846437,2504611076;6338916,189830499
25356;840087;168;;002;002b16820171017145038;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;002b16820171017145038;Oui (S) disj;;b;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#FD245C;;;844550,6585731294;6340637,0588465845
25357;840087;201;;002;002b20120171017100329;;;PH1;Correct;SHP;100;;;;;;;/;0,0;0,0;moyen;;;;002b20120171017100329;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Sale;#B5F4B4;;;844276,6266280354;6341115,338531818
25358;840087;211;;002;002b21120171030111153;;;MAZDA;Vétuste;BF;125;;;;;;;NON;0,0;0,0;moyen;;;;002b21120171030111153;Oui (A) Fusible;;b;0,0;;0;0,0;/;EPA;NON;0;0;Absente;#D3B5B2;;;845170,7188305852;6339038,846858112
25359;840087;236;;002;002b23620171030160841;;;THORN;Moyen;SHP;100;;;;;;;/;0,0;0,0;Sans objet;;;;002b23620171030160841;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);RIVIERA;NON;0;0;Correct;#B98F69;;;846070,4216830779;6338837,117274093
25360;840087;150;;037;037a15020171023110350;;;ECLATEC;Correct;SHP;100;;;;;;;/;0,0;0,0;correct;;;;037a15020171023110350;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#0F8E88;;;844669,3738236326;6339691,691457679
25361;840087;037;;037;037b03720170829155431;;;VOIR PH 100-008;Moyen;BF;125;;;;;;;/;0,0;0,0;/;;;;037b03720170829155431;Non (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Absente;#865ED6;;;843980,6387060281;6340840,11974582
25362;840087;038;;037;037b03820170822160046;;;BOULE;Vétuste;BF;125;;;;;;;/;0,0;0,0;/;Tapppe Ouverte / lampe éteinte / prot et appareil sur tout le coffret sauf led;;;037b03820170822160046;Non (S) Fusible;;b;0,0;;0;0,0;Non;OPALE;NON;0;0;Correct;#22BC69;;;844022,6100193731;6341236,572520251
25363;840087;043;;037;037b04320171023165829;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;037b04320171023165829;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);BTX;OUI;0;0;Correct;#D1A8F6;;;844302,6228546259;6340036,411973073
25364;840087;062;;037;037b06220171109140558;;;INDAL;Moyen;IM;100;;;;;;;/;0,0;0,0;moyen;;;;037b06220171109140558;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);IVA;NON;0;0;Correct;#7C5444;;;846645,6172310899;6338548,56355791
25365;840087;106;;037;037b10620170817164242;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;037b10620170817164242;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);PIXEL;NON;0;0;Correct;#B5B372;;;843663,2786482761;6340505,017746268
25366;840087;113;;037;037b11320170719145119;;;ECLATEC;Correct;IM;40;;;;;;;NON;0,0;0,0;;;;;037b11320170719145119;Oui (S) Fusible;A;b;0,0;;0;0,0;Oui (Tresse);PIXEL;NON;0;0;Correct;#BA9289;;;845819,8649317988;6337906,655467104
25367;840087;116;;037;037b11620170925124416;;;LANTERNE DE STYLE (SR);Moyen;BF;125;;;;;;;/;0,0;0,0;moyen;Lampe éteinte;;;037b11620170925124416;Non (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Correct;#397C1B;;;845714,9914820862;6339591,748294532
25368;840087;152;;037;037b15220171017153013;;;SCHREDER;Moyen;SHP;100;;;;;;;/;0,0;0,0;;Lampe éteinte;;;037b15220171017153013;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);Z2;NON;0;0;Correct;#7D0FAA;;;844620,8522526233;6340265,305904415
25369;840087;157;;037;037b15720170920123104;;;BOULE;Vétuste;BF;125;;;;;;;/;0,0;0,0;/;;;;037b15720170920123104;Non (S) Fusible;;b;0,0;;0;0,0;Oui (V/J);OPALE;NON;0;0;Correct;#8B653F;;;845363,8481988326;6339915,664851525
25370;840087;250;;037;037b25020170831101433;;;ECLATEC;Correct;IM;100;;;;;;;OUI;0,0;0,0;correct;;;;037b25020170831101433;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#376B16;;;844206,4302432449;6340014,570335695
25371;840087;021;;037;037c02120170718172321;;;ECLATEC;Correct;IM;100;;;;;;;NON;0,0;0,0;;;;;037c02120170718172321;Oui (S) Fusible;;c;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#57E9B6;;;844028,3859633576;6339295,683064281
25372;840087;035;;037;037c03520170830135254;;;ECLATEC;Correct;IM;100;;;;;;;OUI;0,0;0,0;correct;;;;037c03520170830135254;Oui (S) Fusible;;c;0,0;;0;0,0;Oui (Tresse);BTX;OUI;0;0;Correct;#C39B95;;;844202,1537534707;6340429,768338392
25373;840087;044;;037;037c04420170719155632;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;;;;;037c04420170719155632;Oui (S) Fusible;;c;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#5E3F36;;;844350,8540485302;6339557,4364680145
25374;840087;049;;037;037c04920171024154654;;;DISANO;Correct;IM;100;;;;;;;/;0,0;0,0;Sans objet;;;;037c04920171024154654;Oui (S) Fusible;;c;0,0;;0;0,0;Oui (Tresse);CLIMA;NON;0;0;Correct;#669ED4;;;845267,2875046169;6339498,309662521
25375;840087;068;;037;037c06820171113153533;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;037c06820171113153533;Oui (S) Fusible;;c;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#BDEEAF;;;847140,2346392821;6338103,754387025
25376;840087;118;;037;037c11820170926114059;;;SCHREDER;Moyen;SHP;150;;;;;;;/;0,0;0,0;/;PH101-9;;;037c11820170926114059;Oui (S) Fusible;;c;0,87;;0;0,789;Oui (Tresse);SINTRA;NON;0;229;Correct;#4DDD8C;;;845599,9456481043;6339884,964754953
25377;840087;151;;037;037c15120171024105727;;;ECLATEC;Correct;LED;48;;;;;;;/;0,0;0,0;correct;;;;037c15120171024105727;Oui (S) Fusible;;c;0,0;;0;0,0;Oui (Tresse);PIXEL 2;NON;0;0;Correct;#FD0E19;;;844445,0508017519;6339803,30755873
25378;840087;236;;037;037c23620171030163556;;;ECLATEC;Moyen;IM;100;;;;;;;/;0,0;0,0;correct;;;;037c23620171030163556;Oui (S) Fusible;;c;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Absente;#B98F69;;;846189,8599650046;6338696,760315914
25379;840087;083;;037;037d08320171019110805;;;MAZDA;Vétuste;BF;125;;;;;;;OUI;0,0;0,0;vétuste;;;;037d08320171019110805;Oui (A) Fusible;;d;0,0;;0;0,0;/;EPA;NON;0;0;Absente;#A8CB7D;;;844783,5817902272;6339920,022708051
25380;840087;116;;037;037d11620170925115715;;;LANTERNE DE STYLE (SR);Moyen;BF;125;;;;;;;/;0,0;0,0;correct;;;;037d11620170925115715;Oui (S) disj;;d;0,0;;0;0,0;/;;NON;0;0;Correct;#397C1B;;;845694,3172951695;6339568,201959996
25381;840087;124;;037;037d12420171019150812;;;INDAL;Correct;SHP;100;;;;;;;NON;0,0;0,0;moyen;;;;037d12420171019150812;Oui (S) Fusible;;d;0,0;;0;0,0;Oui (Tresse);IVA;NON;0;0;Correct;#7EE066;;;844995,5334427127;6339915,086932679
25382;840087;159;;037;037d15920170823164300;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;037d15920170823164300;Oui (S) Fusible;;d;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#24497D;;;844061,1088976739;6340595,50330424
25383;840087;040;;037;037e04020170830112417;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;037e04020170830112417;Oui (S) Fusible;;e;0,0;;0;0,0;Oui (Tresse);BTX;OUI;0;0;Correct;#E70328;;;844215,4162042293;6340844,352897508
25384;840087;087;;037;037e08720171030121409;;;VIEUX LUMINAIRE;Vétuste;SHP;100;;;;;;;/;0,0;0,0;moyen;;;;037e08720171030121409;Oui (S) Fusible;;e;0,0;;0;0,0;Non;;NON;0;0;Correct;#DBB2F8;;;846117,6471534038;6338961,0233928235
25385;840087;079;;038;038020171120150223;;;MAZDA;;BF;125;;;;;;;/;0,0;0,0;Correct;;;;;RUE DE BELGIQUE;c;;0,0;038020171120150223;0;1,5;S;EPA;OUI;0;6;Absente;#92DC5E;;;846019,3785493651;6339053,935103224
25386;840087;153;;038;038020171121120816;;;ECLATEC;;IM;100;;;;;;;/;0,0;0,0;Correct;;;;;RUE DE BELGIQUE;b;;0,0;038020171121120816;0;1,5;AT 5fils;BTX;OUI;0;6;Correcte;#21BD1C;;;845537,246127131;6338847,759597941
25387;840087;086;;038;038020171124141720;;;SCHREDER;;IM;100;;;;;;;/;0,0;0,0;Correct;;;;;RUE DE BELGIQUE;c;;0,0;038020171124141720;0;1,5;AT 5fils;Z2;OUI;0;6;Correcte;#378D95;;;845277,5572002634;6339128,870649461
25388;840087;081;;002;002c08120171017133629;;;MAZDA;Vétuste;BF;125;;;;;;;OUI;0,0;0,0;moyen;;;;002c08120171017133629;Non;;c;0,0;;0;0,0;Non;EPA;NON;0;0;Absente;#880489;;;844329,3505648654;6340606,036498495
25389;840087;046;;002;002d04620170830085802;;;INDAL;Correct;IM;100;;;;;;;NON;0,0;0,0;correct;;;;002d04620170830085802;Oui (A) Fusible;;d;0,0;;0;0,0;/;IVA;NON;0;0;Absente;#AEF5E9;;;844009,7589968338;6340183,860201583
25390;840087;212;;002;002d21220171030152113;;;BOULE;Vétuste;FC;20;;;;;;;/;0,0;0,0;Sans objet;;;;002d21220171030152113;Oui (S) Fusible;;d;0,0;;0;0,0;Oui (V/J);CLAIR;NON;0;0;Correct;#AACAE6;;;845666,7320784038;6338691,423113033
25391;840087;067;;038;038020171130112453;;;INDAL;;SHP;100;;;;;;;/;0,0;0,0;Moyen;;;;;IMP DES OLIVADES;c;;0,0;038020171130112453;0;1,0;AT 5fils;IVA;OUI;0;7;Sale;#71953C;;;846036,0740568145;6338428,1488823285
25392;840087;061;;038;038020171130152944;;;PH TEL 3;;SHP;250;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;AV DE COURREGES;b;;0,0;038020171130152944;0;0,1;S;;/;0;7;Absente;#254687;;;846467,618064651;6338606,052232707
25393;840087;213;;038;038020171212112650;;;SCHREDER;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;AV DES CREMADES;c;;0,0;038020171212112650;0;1,0;S;Z2;/;0;7;Correct;#DAD4BB;;;846954,8461240747;6338410,408189477
25394;840087;066;;038;038020171212162604;;;ECLATEC;;;0;;;;;;;Oui (Tresse);0,0;0,0;Correct;Lampe éteinte;;;;RUE ALBERT DE BELLEROCHE;b;;0,0;038020171212162604;0;0,5;S;BTX;/;0;6;Correct;#E90C74;;;846255,335832718;6338054,296618361
25395;840087;049;;002;002g04920171024150552;;;VIEUX LUMINAIRE;Vétuste;SHP;100;;;;;;;/;0,0;0,0;moyen;PH102-10-11;;;002g04920171024150552;Oui (A) Fusible;;g;0,0;;0;0,0;/;;NON;0;0;Correct;#669ED4;;;845389,178098377;6339653,175794139
25396;840087;214;;038;038020180110111334;;;VOIR PH 100-1;;LED;42;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;ROUTE DE JONQUIERES;c;;0,0;038020180110111334;0;0,0;S;;/;0;6;Correct;#D2D2F0;;;846850,5001645564;6337670,600610894
25397;840087;122;;038;038020180111115422;;;INDAL;;SHP;100;;;;;;;/;0,0;0,0;Correct;;;;;RUE DE PROVENCE;c;;0,0;038020180111115422;0;1,0;AERO/S;IVA;OUI;0;7;Absente;#12957D;;;844923,2752389875;6339587,785288007
25398;840087;057;;038;038020180111144127;;;SCHREDER;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;CH DE LA PALUD;c;;0,0;038020180111144127;0;0,0;S;DZ 15;/;0;8;Correct;#C4C68D;;;847639,8064103613;6337339,768861894
25399;840087;103;;038;038020180116102617;;;ECLATEC;;SHP;150;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE YVONNE PERTAT;a;;0,0;038020180116102617;0;0,0;S;BTX;/;0;7;Correct;#EADFDC;;;845742,176832026;6337435,352205259
25400;840087;024;;038;038020180116125701;;;ECLATEC;;LED;18;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE SANTOS DUMONT;c;;0,0;038020180116125701;0;0,0;S;TWEET;/;0;6;Correct;#1BCE93;;;846288,9741858466;6337297,295947417
25401;840087;102;;038;038020180116165147;;;ECLATEC;;SHP;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;AVENUE DE VERDUN;d;;0,0;038020180116165147;0;1,0;S;BTX;/;0;8;Correct;#B3C171;;;846198,0171886884;6337858,742414969
25402;840087;256;;038;038020180116174339;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;AV SAINT MARC;c;;0,0;038020180116174339;0;0,2;S;PIXEL;/;0;7;Correct;#53C42B;;;845978,9304356113;6336795,964823404
25403;840087;X10;;038;038020180117104725;;;ECLATEC;;IM;70;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;ALLEE SAUVIGNON;a;;0,0;038020180117104725;0;0,2;S;BTX;/;0;5;Correct;#97EBC0;;;845757,1797200136;6337049,544958149
25404;840087;086;;003;003020171120103622;;;MAZDA;;SHP;250;;;;;;;/;0,0;0,0;Correct;;;;;RUE DE BELGIQUE;c;;0,0;003020171120103622;0;1,5;AT 5fils;SOLAIR;OUI;0;6;Absente;#378D95;;;845537,1466957489;6339255,607669666
